node_id,community
1987,4
1988,8
1989,10
1990,4
1992,8
1993,10
1996,4
1997,10
1999,9
2000,9
2005,10
2006,9
2008,4
2011,9
2012,9
2013,9
2014,9
2015,4
2016,9
2017,4
2019,10
2020,10
2021,10
2022,9
2023,4
2025,9
2029,4
2030,10
2033,10
2034,4
2035,4
2036,4
2037,10
2040,10
2041,4
2043,10
2044,10
2045,10
2046,10
2048,4
2049,4
2050,9
2051,4
2055,10
2056,10
2057,4
2058,10
2059,10
2060,10
2061,9
2063,10
2064,10
2066,4
2067,10
2069,10
2070,4
2073,10
2074,10
2075,4
2076,8
2077,10
2078,10
2079,4
2080,4
2082,4
2083,10
2084,10
2085,4
2086,10
2088,10
2089,4
2090,10
2091,4
2092,10
2093,10
2094,4
2095,10
2096,4
2097,9
2098,10
2099,4
2100,4
2103,10
2104,10
2105,4
2106,4
2107,4
2108,10
2109,10
2110,4
2112,10
2113,4
2114,4
2115,10
2118,10
2119,4
2120,4
2121,10
2122,10
2123,10
2124,10
2126,4
2129,4
2130,4
2131,10
2136,10
2139,10
2140,10
2141,4
2142,10
2145,4
2146,4
2147,10
2150,10
2152,4
2154,10
2156,4
2158,4
2159,9
2160,4
2161,4
2162,4
2164,10
2165,10
2166,4
2167,4
2168,4
2170,8
2172,10
2173,4
2175,4
2177,4
2178,4
2179,10
2181,4
2182,4
2184,10
2186,4
2188,10
2190,10
2192,9
2193,4
2195,4
2197,4
2200,10
2201,10
2202,9
2204,4
2205,4
2206,10
2207,8
2208,4
2209,4
2210,10
2211,4
2212,10
2213,10
2214,4
2216,10
2217,4
2218,10
2219,4
2220,10
2221,4
2222,4
2226,4
2227,4
2228,4
2229,10
2230,4
2231,4
2232,4
2233,10
2234,10
2235,4
2236,4
2237,10
2238,4
2240,10
2242,4
2243,4
2244,10
2245,4
2248,4
2249,4
2251,4
2252,4
2253,10
2255,8
2256,4
2257,10
2258,10
2259,4
2260,4
2261,10
2262,10
2263,4
2265,4
2269,4
2270,4
2271,10
2272,4
2274,4
2275,10
2276,10
2277,4
2278,10
2280,4
2281,4
2286,4
2287,10
2288,10
2290,10
2291,4
2296,4
2297,9
2299,10
2300,10
2301,4
2303,10
2304,4
2305,4
2306,10
2307,10
2308,10
2309,10
2310,4
2311,10
2312,4
2313,4
2314,4
2316,4
2317,4
2318,4
2320,8
2321,4
2322,4
2323,10
2324,10
2326,10
2329,10
2331,10
2334,10
2335,4
2339,10
2340,10
2341,4
2342,4
2345,4
2346,9
2348,10
2349,8
2350,10
2352,10
2353,10
2354,10
2356,10
2357,4
2358,4
2359,10
2360,4
2361,4
2362,4
2363,10
2365,9
2366,4
2367,4
2369,10
2370,10
2371,4
2373,4
2374,10
2375,4
2376,10
2379,4
2380,4
2381,10
2382,4
2383,10
2386,10
2387,10
2388,4
2390,4
2391,10
2392,10
2393,10
2395,10
2396,4
2397,4
2400,4
2401,8
2402,4
2403,4
2404,10
2405,4
2406,4
2407,10
2408,10
2409,10
2410,10
2411,4
2412,4
2414,10
2415,4
2416,4
2418,10
2421,4
2422,4
2423,10
2424,4
2425,4
2426,8
2427,10
2428,10
2429,10
2430,10
2431,4
2432,4
2433,10
2434,4
2435,9
2437,4
2438,4
2439,4
2440,4
2441,4
2442,10
2443,10
2444,8
2446,10
2448,4
2449,10
2450,4
2452,4
2453,4
2454,10
2455,4
2456,4
2457,4
2460,10
2462,10
2464,10
2466,8
2467,10
2469,10
2470,4
2473,4
2474,4
2476,10
2477,10
2478,10
2479,4
2480,4
2481,4
2482,10
2483,4
2484,10
2485,10
2486,8
2487,4
2488,4
2489,10
2490,8
2492,10
2493,4
2495,10
2497,4
2499,10
2500,10
2503,4
2504,10
2505,4
2506,10
2507,10
2513,8
2514,4
2515,8
2517,4
2518,4
2520,10
2521,10
2522,4
2523,4
2524,10
2525,4
2526,10
2527,4
2528,4
2531,4
2532,10
2534,4
2535,4
2536,10
2537,4
2539,10
2540,4
2541,4
2545,10
2546,10
2548,4
2549,10
2550,10
2551,10
2552,10
2553,10
2554,10
2556,10
2557,4
2558,4
2559,10
2560,10
2561,10
2562,4
2563,10
2564,10
2565,4
2566,4
2568,4
2569,4
2570,4
2572,4
2573,10
2574,10
2575,10
2576,10
2577,4
2578,10
2579,10
2580,4
2581,4
2584,10
2585,9
2586,10
2587,4
2590,10
2591,10
2593,10
2595,4
2596,4
2599,4
2600,10
2601,10
2602,10
2603,4
2604,10
2606,10
2607,10
2610,4
2611,10
2612,4
2613,10
2614,4
2615,10
2618,4
2619,10
2620,9
2621,4
2622,8
2623,10
2624,10
2625,10
2626,9
2627,9
2628,4
2630,10
2631,10
2632,4
2633,9
2634,4
2637,4
2638,10
2639,9
2641,4
2644,4
2645,9
2646,10
2648,9
2650,8
2651,4
2652,4
2654,10
2655,10
2656,4
2657,9
2658,9
2659,9
3438,13
3439,13
3441,13
3442,13
3443,13
3444,13
3445,13
3446,13
3447,13
3448,13
3449,13
3450,13
3451,13
3452,13
3453,13
3455,13
3457,13
3458,13
3459,13
3460,13
3461,13
3462,13
3463,13
3464,13
3465,13
3466,13
3467,13
3468,13
3469,13
3470,13
3471,13
3472,13
3473,13
3474,13
3475,13
3476,13
3477,13
3478,13
3479,13
3480,13
3481,13
3482,13
3483,13
3484,13
3485,13
3486,13
3488,13
3489,13
3490,13
3491,13
3492,13
3493,13
3494,13
3496,13
3497,13
3498,13
3499,13
3500,13
3502,13
3503,13
3504,13
3505,13
3506,13
3507,13
3508,13
3509,13
3510,13
3511,13
3512,13
3513,13
3514,13
3515,13
3516,13
3518,13
3519,13
3520,13
3521,13
3522,13
3523,13
3524,13
3526,13
3527,13
3528,13
3529,13
3530,13
3531,13
3532,13
3533,13
3534,13
3535,13
3536,13
3537,13
3538,13
3539,13
3541,13
3542,13
3543,13
3544,13
3545,13
3546,13
3547,13
3548,13
3549,13
3551,13
3552,13
3553,13
3554,13
3555,13
3557,13
3558,13
3559,13
3560,13
3562,13
3563,13
3564,13
3565,13
3566,13
3567,13
3568,13
3569,13
3570,13
3571,13
3572,13
3573,13
3574,13
3575,13
3576,13
3578,13
3579,13
3580,13
3581,13
3582,13
3583,13
3584,13
3585,13
3587,13
3588,13
3589,13
3590,13
3591,13
3593,13
3594,13
3595,13
3596,13
3597,13
3598,13
3599,13
3600,13
3601,13
3602,13
3603,13
3604,13
3605,13
3606,13
3607,13
3608,13
3610,13
3611,13
3612,13
3613,13
3614,13
3615,13
3616,13
3617,13
3618,13
3619,13
3620,13
3622,13
3623,13
3624,13
3625,13
3627,13
3628,13
3629,13
3630,13
3631,13
3632,13
3634,13
3635,13
3636,13
3637,13
3638,13
3639,13
3640,13
3641,13
3642,13
3643,13
3644,13
3645,13
3646,13
3647,13
3648,13
3649,13
3650,13
3652,13
3653,13
3654,13
3655,13
3656,13
3657,13
3658,13
3659,13
3660,13
3661,13
3662,13
3663,13
3664,13
3665,13
3666,13
3667,13
3668,13
3669,13
3670,13
3671,13
3672,13
3673,13
3675,13
3676,13
3678,13
3679,13
3680,13
3681,13
3682,13
3683,13
3685,13
3686,13
3687,13
3688,13
3689,13
3690,13
3691,13
3693,13
3694,13
3695,13
3696,13
3697,13
3698,13
3699,13
3700,13
3701,13
3702,13
3703,13
3704,13
3705,13
3706,13
3707,13
3708,13
3709,13
3710,13
3711,13
3712,13
3713,13
3714,13
3715,13
3716,13
3717,13
3718,13
3719,13
3720,13
3722,13
3724,13
3725,13
3726,13
3727,13
3728,13
3729,13
3730,13
3731,13
3732,13
3733,13
3734,13
3735,13
3736,13
3737,13
3738,13
3739,13
3740,13
3742,13
3743,13
3744,13
3745,13
3746,13
3747,13
3748,13
3749,13
3751,13
3752,13
3753,13
3754,13
3755,13
3757,13
3758,13
3759,13
3760,13
3761,13
3762,13
3763,13
3764,13
3765,13
3766,13
3767,13
3768,13
3769,13
3770,13
3771,13
3772,13
3773,13
3774,13
3775,13
3776,13
3777,13
3778,13
3780,13
3781,13
3782,13
3783,13
3784,13
3785,13
3786,13
3787,13
3788,13
3789,13
3790,13
3791,13
3792,13
3793,13
3794,13
3795,13
3796,13
3798,13
3799,13
3800,13
3801,13
3802,13
3803,13
3804,13
3805,13
3806,13
3807,13
3808,13
3809,13
3810,13
3811,13
3812,13
3813,13
3814,13
3815,13
3816,13
3817,13
3818,13
3819,13
3820,13
3821,13
3822,13
3823,13
3824,13
3825,13
3826,13
3827,13
3828,13
3829,13
3831,13
3832,13
3833,13
3834,13
3835,13
3836,13
3837,13
3838,13
3839,13
3840,13
3841,13
3842,13
3843,13
3844,13
3845,13
3846,13
3847,13
3848,13
3849,13
3850,13
3852,13
3853,13
3854,13
3855,13
3856,13
3857,13
3858,13
3859,13
3860,13
3862,13
3863,13
3864,13
3865,13
3866,13
3867,13
3868,13
3869,13
3870,13
3871,13
3873,13
3874,13
3875,13
3876,13
3878,13
3879,13
3880,13
3881,13
3882,13
3883,13
3884,13
3885,13
3887,13
3888,13
3889,13
3890,13
3891,13
3892,13
3893,13
3894,13
3895,13
3896,13
3897,13
3898,13
3899,13
3900,13
3901,13
3902,13
3903,13
3904,13
3905,13
3906,13
3907,13
3908,13
3909,13
3910,13
3911,13
3912,13
3913,13
3914,13
3915,13
3916,13
3917,13
3918,13
3919,13
3920,13
3921,13
3922,13
3923,13
3924,13
3925,13
3926,13
3927,13
3928,13
3929,13
3930,13
3931,13
3932,13
3933,13
3934,13
3935,13
3936,13
3937,13
3938,13
3939,13
3940,13
3941,13
3942,13
3944,13
3945,13
3946,13
3947,13
3949,13
3950,13
3951,13
3952,13
3953,13
3954,13
3955,13
3956,13
3957,13
3958,13
3959,13
3960,13
3963,13
3964,13
3965,13
3966,13
3967,13
3968,13
3969,13
3970,13
3971,13
3972,13
3973,13
3974,13
3975,13
3976,13
3977,13
3978,13
3979,13
3981,11
3982,11
3983,11
3984,11
3985,11
3986,11
3987,11
3988,11
3990,11
3991,11
3992,11
3993,11
3994,11
3995,11
3996,11
3997,11
3998,11
3999,11
4000,11
4001,11
4002,11
4003,11
4004,11
4005,11
4006,11
4007,11
4008,11
4009,11
4010,11
4012,11
4013,11
4014,11
4015,11
4016,11
4017,11
4018,11
4019,11
4020,11
4021,11
4022,11
4023,11
4024,11
4025,11
4026,11
4027,11
4028,11
4029,11
4030,11
4032,11
4033,11
4034,11
4035,11
4036,11
4037,11
4038,11
